CISP;mes;vano;mes_ano;area_cisp;AISP;RISP;munic;mcirc;Regiao;hom_doloso;lesao_corp_morte;latrocinio;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;encontro_cadaver;encontro_ossada;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_bicicleta;outros_roubos;furto_veiculos;furto_bicicleta;outros_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;recuperacao_veiculos;cump_mandado_prisao;ameaca;pessoas_desaparecidas;hom_por_interv_policial;armas_apreendidas;prisoes;grp;apf_cmp;apreensoes;gaai;aaapai_cmba;registro_ocorrencias;pol_militares_mortos_serv;pol_civis_mortos_serv;indicador_letalidade;indicador_roubo_rua;indicador_roubo_veic;fase
142;5;2011;2011m5;561,7;36;6;Cambuci;3300902;Interior;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;5;0;0;0;0;0;0;0;3;0;0;1;0;;;0;;;20;0;0;0;0;0;3
143;5;2011;2011m5;1355,6;29;6;"Itaperuna;São José de Ubá";9999996;Interior;1;0;0;1;32;4;2;9;0;0;0;1;0;0;1;0;0;0;0;0;;0;1;;86;0;2;0;3;33;0;4;36;2;0;10;34;;;4;;;327;0;0;1;1;0;3
144;5;2011;2011m5;598,8;29;6;Bom Jesus de Itabapoana;3300605;Interior;0;0;0;1;25;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;22;0;1;0;5;11;0;2;39;0;0;4;6;;;0;;;124;0;0;0;0;0;3
145;5;2011;2011m5;455;8;6;São João da Barra;3305000;Interior;0;0;0;4;19;0;1;14;0;0;2;0;1;0;0;0;0;0;0;0;;1;2;;18;0;0;0;1;1;0;3;24;2;0;1;4;;;0;;;112;0;0;0;0;1;3
146;5;2011;2011m5;1361,7;8;6;Campos dos Goytacazes;3301009;Interior;10;0;0;8;49;1;1;48;0;0;1;0;3;0;19;3;0;0;0;0;;4;16;;62;0;0;0;4;18;10;8;59;6;0;13;29;;;1;;;345;0;0;10;22;3;3
147;5;2011;2011m5;1122,4;8;6;São Francisco de Itabapoana;3304755;Interior;2;0;0;3;17;2;1;13;0;0;2;0;2;0;0;0;0;0;0;0;;0;1;;22;0;0;0;3;5;1;2;22;0;0;5;3;;;0;;;129;0;0;2;0;2;3
148;5;2011;2011m5;818,4;29;6;"Cardoso Moreira;Italva";9999995;Interior;0;0;0;2;17;1;2;8;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;;9;0;0;0;0;3;1;1;8;1;0;1;7;;;0;;;60;0;0;0;0;0;3
151;5;2011;2011m5;933,4;11;7;Nova Friburgo;3303401;Interior;1;0;0;0;97;4;3;71;1;2;0;1;1;0;5;1;0;0;2;0;;1;9;;99;0;1;0;19;16;4;21;122;8;0;5;22;;;1;;;635;0;0;1;8;1;3
152;5;2011;2011m5;375,1;11;7;Duas Barras;3301603;Interior;0;0;0;0;11;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;;4;0;0;0;0;0;0;3;7;0;0;1;2;;;0;;;34;0;0;0;0;0;3
153;5;2011;2011m5;749,3;11;7;Cantagalo;3301108;Interior;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1;;11;0;0;0;1;4;0;4;8;1;0;1;5;;;0;;;55;0;0;0;0;0;3
154;5;2011;2011m5;194,1;11;7;"Cordeiro;Macuco";9999998;Interior;0;0;0;0;11;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;;1;1;;19;0;0;0;1;4;0;1;15;1;0;1;1;;;0;;;96;0;0;0;0;0;3
155;5;2011;2011m5;397,9;36;6;São Sebastião do Alto;3305307;Interior;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;6;0;0;0;0;0;0;0;5;0;0;7;0;;;0;;;23;0;0;0;0;0;3
156;5;2011;2011m5;814,8;11;7;Santa Maria Madalena;3304607;Interior;0;0;0;0;8;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;1;;8;0;0;0;1;0;0;3;8;0;0;0;0;;;0;;;45;0;0;0;0;0;3
157;5;2011;2011m5;589,8;11;7;Trajano de Morais;3305901;Interior;0;0;0;0;1;2;0;4;0;0;0;1;1;0;0;0;1;0;0;0;;0;1;;9;0;0;0;2;0;0;0;12;0;0;0;8;;;0;;;40;0;0;0;0;1;3
158;5;2011;2011m5;384,6;11;7;Bom Jardim;3300506;Interior;0;0;0;1;7;0;1;5;0;0;2;0;0;0;0;0;0;0;0;0;;0;0;;3;0;0;0;2;3;0;5;9;0;0;3;4;;;1;;;42;0;0;0;0;0;3
159;5;2011;2011m5;953,8;35;4;Cachoeiras de Macacu;3300803;Interior;0;0;0;0;27;1;1;22;0;0;2;1;2;0;0;0;0;0;1;0;;0;0;;28;0;1;0;7;1;1;10;27;2;0;4;3;;;0;;;140;0;0;0;1;2;3
165;5;2011;2011m5;356,4;33;5;Mangaratiba;3302601;Interior;1;0;0;0;8;1;1;0;1;0;0;0;0;0;2;0;0;0;1;0;;0;2;;29;0;0;0;5;2;1;2;17;0;0;3;8;;;0;;;110;0;0;1;3;0;3
166;5;2011;2011m5;825,1;33;5;Angra dos Reis;3300100;Interior;6;0;0;10;87;14;7;46;1;0;3;1;1;0;7;2;0;0;3;0;;3;4;;89;0;2;0;17;42;3;7;78;7;0;16;8;;;0;;;516;0;0;6;12;1;3
167;5;2011;2011m5;925,1;33;5;Paraty;3303807;Interior;0;0;0;1;16;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;2;2;;46;0;1;0;5;7;0;5;23;0;0;6;12;;;0;;;155;0;0;0;0;0;3
168;5;2011;2011m5;837,3;10;5;Rio Claro;3304409;Interior;1;0;0;0;6;1;0;6;0;0;0;1;1;0;0;0;0;0;0;0;;0;0;;12;0;0;0;1;0;1;3;9;0;0;0;0;;;0;;;45;0;0;1;0;1;3
1;6;2011;2011m6;3,5;5;1;Rio de Janeiro;3304557;Capital;0;0;0;0;32;0;0;20;1;0;5;1;1;5;74;6;0;0;8;0;;27;8;;311;0;8;0;118;4;2;7;30;3;0;1;6;;;0;;;904;0;0;0;88;1;3
4;6;2011;2011m6;3,8;5;1;Rio de Janeiro;3304557;Capital;0;0;0;0;39;1;1;45;3;0;2;2;6;1;98;5;0;0;7;0;;19;1;;347;0;3;0;10;18;3;8;18;5;0;2;13;;;0;;;757;0;0;0;110;6;3
5;6;2011;2011m6;3;13;1;Rio de Janeiro;3304557;Capital;2;0;0;1;61;0;3;26;2;0;5;0;3;3;92;4;0;0;17;0;;12;10;;381;0;3;0;76;16;3;10;57;2;0;3;38;;;18;;;997;0;0;2;113;3;3
6;6;2011;2011m6;6;1;1;Rio de Janeiro;3304557;Capital;3;0;0;5;69;4;1;41;0;0;2;1;5;1;23;6;0;0;2;0;;5;3;;94;0;1;0;19;20;12;11;42;4;0;1;28;;;4;;;448;0;0;3;31;5;3
7;6;2011;2011m6;5,2;1;1;Rio de Janeiro;3304557;Capital;1;0;0;0;24;1;0;2;0;0;0;1;1;0;7;0;0;0;2;0;;4;2;;35;0;0;0;1;6;6;3;10;0;0;1;0;;;0;;;139;0;0;1;9;1;3
9;6;2011;2011m6;6,9;2;1;Rio de Janeiro;3304557;Capital;1;0;0;0;25;2;4;27;0;0;4;3;18;1;54;4;0;0;9;0;;13;7;;191;0;2;0;35;3;5;4;28;4;0;0;5;;;0;;;589;0;0;1;67;18;3
10;6;2011;2011m6;8,2;2;1;Rio de Janeiro;3304557;Capital;0;0;0;0;18;1;4;30;0;0;3;1;6;0;46;3;0;0;9;0;;12;3;;209;0;2;0;55;4;0;5;35;3;0;0;5;;;0;;;552;0;0;0;58;6;3
12;6;2011;2011m6;3,2;19;1;Rio de Janeiro;3304557;Capital;1;0;0;1;47;2;0;19;0;0;3;1;0;1;16;3;0;0;0;0;;16;1;;280;0;4;0;68;10;2;7;54;5;0;1;30;;;5;;;694;0;0;1;19;0;3
13;6;2011;2011m6;1,9;19;1;Rio de Janeiro;3304557;Capital;0;0;0;0;22;0;0;21;1;0;3;1;2;1;19;4;0;0;1;0;;4;0;;139;0;2;0;19;11;1;12;29;2;1;1;14;;;8;;;384;0;0;1;24;2;3
14;6;2011;2011m6;5,2;23;1;Rio de Janeiro;3304557;Capital;0;0;0;0;39;0;1;20;0;0;4;5;6;1;51;4;0;0;5;0;;10;5;;300;0;6;0;41;9;5;6;18;2;0;5;32;;;10;;;665;0;0;0;60;6;3
15;6;2011;2011m6;19,9;23;1;Rio de Janeiro;3304557;Capital;0;0;0;0;30;3;2;29;0;1;1;0;7;1;9;4;0;0;4;0;;13;2;;135;0;4;0;28;9;1;1;23;3;0;2;3;;;0;;;425;0;0;0;17;7;3
16;6;2011;2011m6;63;31;2;Rio de Janeiro;3304557;Capital;0;0;0;1;68;2;1;73;0;0;4;0;12;1;59;12;0;0;16;3;;28;37;;362;0;4;2;108;4;19;23;51;3;0;3;18;;;1;;;1134;0;0;0;87;12;3
17;6;2011;2011m6;11,1;4;1;Rio de Janeiro;3304557;Capital;2;0;1;2;34;1;2;95;0;0;2;0;14;2;63;16;0;0;4;0;;18;2;;224;0;0;0;19;36;31;16;27;3;1;17;10;;;1;;;715;0;0;4;83;14;3
18;6;2011;2011m6;3,5;6;1;Rio de Janeiro;3304557;Capital;0;0;0;0;35;0;0;28;0;0;6;0;15;0;24;4;0;0;5;0;;17;5;;166;0;1;0;27;9;4;5;31;2;0;1;7;;;1;;;484;0;0;0;33;15;3
19;6;2011;2011m6;40,4;6;1;Rio de Janeiro;3304557;Capital;3;0;2;1;61;2;0;42;0;0;5;0;2;0;41;3;0;0;7;0;;8;5;;204;0;4;0;61;9;2;9;44;3;0;4;62;;;8;;;671;0;0;5;51;2;3
20;6;2011;2011m6;11,2;6;1;Rio de Janeiro;3304557;Capital;1;0;0;0;66;2;0;26;0;0;10;0;4;2;41;2;0;0;6;0;;8;14;;151;0;6;0;33;14;7;231;73;3;0;0;0;;;0;;;834;0;0;1;49;4;3
21;6;2011;2011m6;14,8;22;1;Rio de Janeiro;3304557;Capital;8;0;0;18;59;6;2;178;0;0;5;0;39;12;90;30;0;0;8;1;;56;9;;181;0;2;0;30;11;48;22;56;8;2;8;26;;;0;;;911;0;0;10;128;39;3
22;6;2011;2011m6;16,2;16;1;Rio de Janeiro;3304557;Capital;2;0;1;4;50;3;1;102;0;0;7;3;30;7;58;4;0;0;6;0;;18;23;;240;0;3;0;26;32;29;16;60;11;0;8;33;;;4;;;868;0;0;3;68;30;3
23;6;2011;2011m6;4,7;3;1;Rio de Janeiro;3304557;Capital;1;0;0;0;22;0;1;31;0;0;8;1;22;4;85;8;0;0;20;0;;21;19;;223;0;4;0;43;1;25;13;25;4;0;1;4;;;0;;;652;0;0;1;113;22;3
24;6;2011;2011m6;7,4;3;1;Rio de Janeiro;3304557;Capital;3;0;0;0;32;0;0;23;0;0;8;2;18;3;69;5;0;0;5;0;;11;2;;95;0;2;0;26;1;11;5;38;4;0;2;15;;;0;;;423;0;0;3;79;18;3
25;6;2011;2011m6;8,2;3;1;Rio de Janeiro;3304557;Capital;2;0;0;2;42;1;2;17;0;0;5;1;28;1;47;4;0;0;9;0;;40;6;;124;0;2;0;16;4;23;9;39;3;0;1;9;;;2;;;485;0;0;2;60;28;3
26;6;2011;2011m6;10;3;1;Rio de Janeiro;3304557;Capital;1;0;0;0;27;0;1;29;0;0;6;0;28;0;65;1;0;0;3;0;;23;12;;81;0;2;0;15;5;15;7;32;3;0;3;0;;;0;;;416;0;0;1;69;28;3
27;6;2011;2011m6;14,1;41;2;Rio de Janeiro;3304557;Capital;1;0;1;2;71;6;0;39;0;0;10;0;62;2;114;10;0;0;7;0;;34;51;;168;0;2;0;39;4;31;3;78;7;0;5;3;;;0;;;880;0;0;2;131;62;3
28;6;2011;2011m6;18,9;9;2;Rio de Janeiro;3304557;Capital;2;0;0;2;66;4;2;36;0;0;2;2;17;0;65;4;0;0;21;0;;15;15;;113;0;0;0;21;4;9;4;39;5;1;14;25;;;1;;;547;0;0;3;90;17;3
29;6;2011;2011m6;8,8;41;2;Rio de Janeiro;3304557;Capital;0;0;0;2;42;0;0;27;0;0;6;0;30;2;119;19;0;0;11;0;;9;19;;234;0;2;0;41;0;12;2;36;4;0;0;0;;;0;;;705;0;0;0;149;30;3
30;6;2011;2011m6;9;9;2;Rio de Janeiro;3304557;Capital;4;0;0;4;57;2;0;36;0;0;3;1;19;3;78;3;1;0;11;0;;8;15;;106;0;0;0;21;2;19;7;42;7;0;3;12;;;1;;;520;0;0;4;92;19;3
31;6;2011;2011m6;14,2;14;2;Rio de Janeiro;3304557;Capital;5;0;0;1;77;3;1;40;0;0;5;1;31;3;94;6;0;0;12;0;;13;17;;78;0;4;0;18;2;4;2;67;3;1;5;2;;;0;;;520;0;0;6;112;31;3
32;6;2011;2011m6;98,3;18;2;Rio de Janeiro;3304557;Capital;6;0;2;5;226;15;2;82;0;0;6;2;11;3;51;6;0;0;8;0;;14;28;;301;0;7;1;78;30;15;26;221;12;1;5;29;;;4;;;1419;0;0;9;65;11;3
33;6;2011;2011m6;54,6;14;2;Rio de Janeiro;3304557;Capital;4;0;1;3;86;2;3;54;0;0;9;3;24;5;88;3;0;0;18;0;;17;56;;161;0;1;0;33;6;21;5;95;7;0;10;34;;;7;;;804;0;0;5;109;24;3
34;6;2011;2011m6;67,8;14;2;Rio de Janeiro;3304557;Capital;9;0;0;14;145;7;0;112;0;0;6;2;46;5;155;11;0;0;17;0;;28;31;;283;0;3;0;49;37;38;31;140;10;10;21;32;;;1;;;1273;0;0;19;183;46;3
35;6;2011;2011m6;153,5;39;2;Rio de Janeiro;3304557;Capital;8;0;1;3;284;11;3;138;0;0;10;4;28;6;100;18;0;0;6;0;;28;41;;372;0;4;0;117;4;49;18;306;18;0;11;46;;;0;;;1940;0;0;9;124;28;3
36;6;2011;2011m6;152,5;27;2;Rio de Janeiro;3304557;Capital;14;0;0;1;158;23;4;80;0;0;5;2;22;2;31;10;0;0;6;0;;4;10;;158;0;5;1;42;4;13;20;134;19;1;6;1;;;0;;;864;0;0;15;47;22;3
37;6;2011;2011m6;41,4;17;1;Rio de Janeiro;3304557;Capital;1;0;0;5;78;2;1;46;0;0;2;2;12;0;36;2;0;0;5;0;;4;16;;178;0;1;1;32;13;10;21;61;1;2;2;14;;;14;;;641;0;0;3;43;12;3
38;6;2011;2011m6;15,8;16;1;Rio de Janeiro;3304557;Capital;3;0;0;5;66;4;0;50;0;0;7;0;35;5;71;6;1;0;10;0;;22;13;;118;0;0;0;21;13;35;7;58;9;0;4;40;;;3;;;645;0;0;3;87;35;3
39;6;2011;2011m6;15;41;2;Rio de Janeiro;3304557;Capital;2;0;0;6;50;2;3;40;1;0;1;1;64;14;101;9;0;0;6;0;;26;6;;81;0;1;0;13;13;73;13;45;2;3;11;8;;;1;;;679;0;0;5;116;64;3
40;6;2011;2011m6;7,7;9;2;Rio de Janeiro;3304557;Capital;1;0;0;0;31;2;1;23;0;0;2;0;28;3;83;6;0;0;8;0;;14;7;;74;0;0;0;5;5;15;3;43;1;0;2;0;;;0;;;404;0;0;1;97;28;3
41;6;2011;2011m6;18,8;18;2;Rio de Janeiro;3304557;Capital;1;0;0;0;71;4;0;37;0;0;0;1;7;0;41;10;0;0;2;0;;2;1;;119;0;4;0;18;4;2;11;88;6;0;1;14;;;0;;;515;0;0;1;53;7;3
42;6;2011;2011m6;112,4;31;2;Rio de Janeiro;3304557;Capital;1;0;0;1;47;1;0;45;1;0;1;0;16;0;24;1;0;0;4;0;;11;19;;161;0;2;1;37;6;4;2;58;3;0;2;7;;;0;;;527;0;0;1;29;16;3
43;6;2011;2011m6;155,2;39;2;Rio de Janeiro;3304557;Capital;3;0;0;3;45;7;0;42;0;0;0;0;6;2;6;1;0;0;1;0;;2;0;;47;0;0;0;2;1;4;3;73;5;0;1;1;;;0;;;290;0;0;3;8;6;3
44;6;2011;2011m6;9,7;3;1;Rio de Janeiro;3304557;Capital;3;0;1;10;30;4;2;40;0;0;6;1;19;1;57;13;0;0;6;0;;13;4;;108;0;0;0;11;2;29;12;31;3;8;7;4;;;0;;;437;0;0;12;76;19;3
48;6;2011;2011m6;283,8;24;3;Seropédica;3305554;Baixada Fluminense;1;0;0;1;21;2;3;13;2;0;1;1;3;4;3;0;0;0;0;0;;4;5;;48;0;0;0;9;1;6;7;31;2;0;5;3;;;2;;;213;0;0;1;3;3;3
50;6;2011;2011m6;274,3;24;3;Itaguaí;3302007;Baixada Fluminense;3;0;0;3;39;3;3;49;1;0;2;3;11;0;9;1;0;0;0;0;;3;20;;91;0;1;0;8;9;23;14;46;8;0;5;31;;;10;;;376;0;0;3;10;11;3
51;6;2011;2011m6;179,7;24;3;Paracambi;3303609;Baixada Fluminense;0;0;0;0;29;0;0;13;0;0;0;0;0;1;2;0;0;0;0;0;;0;0;;18;0;0;0;0;8;3;4;38;1;0;0;12;;;0;;;123;0;0;0;2;0;3
52;6;2011;2011m6;40,7;20;3;Nova Iguaçu;3303500;Baixada Fluminense;2;0;0;4;59;5;1;57;0;0;10;1;39;7;137;8;0;0;4;0;;18;34;;213;0;3;0;58;4;24;17;90;5;0;2;16;;;1;;;890;0;0;2;149;39;3
53;6;2011;2011m6;33,9;20;3;Mesquita;3302858;Baixada Fluminense;5;0;0;7;76;9;0;45;0;0;4;0;22;1;54;3;0;0;6;0;;9;17;;71;0;3;0;16;18;10;6;67;9;3;12;14;;;3;;;525;0;0;8;63;22;3
54;6;2011;2011m6;77,8;40;3;Belford Roxo;3300456;Baixada Fluminense;19;0;0;13;138;16;2;74;1;0;2;3;36;6;102;5;0;0;3;0;;17;36;;120;0;3;0;24;13;30;25;145;13;9;22;32;;;15;;;934;0;0;28;110;36;3
55;6;2011;2011m6;75,7;24;3;Queimados;3304144;Baixada Fluminense;3;0;0;1;98;4;0;21;0;0;2;1;1;0;9;1;0;0;1;0;;2;8;;64;0;2;0;16;6;3;9;97;10;0;2;11;;;2;;;404;0;0;3;11;1;3
56;6;2011;2011m6;117,2;20;3;Nova Iguaçu;3303500;Baixada Fluminense;7;0;0;7;86;13;1;32;0;0;8;3;29;2;101;1;0;0;0;0;;9;21;;64;0;4;0;14;17;11;8;105;8;3;13;60;;;14;;;639;0;0;10;102;29;3
57;6;2011;2011m6;18,6;20;3;Nilópolis;3303203;Baixada Fluminense;8;0;0;2;68;3;0;27;0;0;10;0;19;0;101;1;0;0;7;0;;5;11;;93;0;0;0;17;4;14;15;64;5;0;4;16;;;5;;;568;0;0;8;109;19;3
58;6;2011;2011m6;349,3;20;3;Nova Iguaçu;3303500;Baixada Fluminense;8;0;0;3;123;14;4;57;0;0;5;2;44;2;76;8;0;0;7;0;;8;18;;99;0;0;0;16;3;8;8;120;16;0;7;12;;;1;;;766;0;0;8;91;44;3
59;6;2011;2011m6;40,8;15;3;Duque de Caxias;3301702;Baixada Fluminense;15;0;0;3;217;8;1;70;1;0;11;1;130;44;311;26;0;0;22;1;;52;53;;401;0;9;0;108;12;91;32;207;13;9;21;39;;;1;;;1999;0;0;24;359;130;3
60;6;2011;2011m6;100,3;15;3;Duque de Caxias;3301702;Baixada Fluminense;13;0;0;3;99;12;1;54;3;0;11;1;39;3;61;6;0;0;0;1;;18;10;;64;0;1;0;18;9;18;2;89;8;0;15;12;;;3;;;637;0;0;13;67;39;3
61;6;2011;2011m6;256,4;15;3;Duque de Caxias;3301702;Baixada Fluminense;1;0;1;2;21;2;4;23;0;0;1;1;5;1;10;0;0;0;4;0;;2;1;;17;0;3;0;8;0;1;1;21;1;0;0;3;;;0;;;142;0;0;2;14;5;3
62;6;2011;2011m6;70,1;15;3;Duque de Caxias;3301702;Baixada Fluminense;7;0;0;1;81;2;0;26;0;0;3;0;19;1;43;4;0;0;1;0;;9;10;;41;0;0;0;4;13;25;13;46;2;1;6;47;;;13;;;369;0;0;8;48;19;3
63;6;2011;2011m6;81,9;24;3;Japeri;3302270;Baixada Fluminense;5;0;0;1;42;4;1;7;1;0;1;1;0;0;1;0;0;0;0;0;;0;0;;27;0;0;0;2;10;4;2;30;3;0;3;10;;;0;;;157;0;0;5;1;0;3
64;6;2011;2011m6;35,2;21;3;São João de Meriti;3305109;Baixada Fluminense;7;0;0;8;173;8;3;72;0;0;3;4;59;9;135;10;0;0;16;0;;24;21;;220;0;4;0;34;7;40;36;139;14;1;24;18;;;3;;;1232;0;0;8;161;59;3
65;6;2011;2011m6;219;34;3;Magé;3302502;Baixada Fluminense;3;0;0;5;51;4;3;11;0;0;0;3;6;0;4;2;0;0;3;0;;5;5;;41;0;1;0;18;15;4;4;52;5;0;5;4;;;0;;;336;0;0;3;9;6;3
66;6;2011;2011m6;169,4;34;3;Magé;3302502;Baixada Fluminense;3;0;0;2;44;2;0;42;0;0;3;1;6;0;8;0;0;0;0;0;;1;4;;38;0;0;0;6;4;10;20;38;1;1;3;30;;;3;;;257;0;0;4;8;6;3
67;6;2011;2011m6;360,8;34;3;Guapimirim;3301850;Baixada Fluminense;1;0;0;1;31;0;2;4;0;0;1;0;6;0;2;0;0;0;0;0;;0;0;;11;0;1;2;5;4;1;4;33;1;0;0;2;;;0;;;130;0;0;1;2;6;3
70;6;2011;2011m6;145,5;35;4;Tanguá;3305752;Interior;1;0;0;0;18;2;0;10;1;0;0;0;0;0;1;0;0;0;0;0;;0;0;;10;0;0;0;2;1;1;0;12;0;0;0;2;;;0;;;80;0;0;1;1;0;3
71;6;2011;2011m6;430,4;35;4;Itaboraí;3301900;Interior;0;0;0;2;94;4;4;59;0;0;1;0;15;7;28;15;0;0;4;1;;3;5;;101;0;0;0;11;15;13;6;89;8;0;7;34;;;6;;;561;0;0;0;47;15;3
72;6;2011;2011m6;67,3;7;4;São Gonçalo;3304904;Grande Niterói;2;0;0;4;89;4;3;51;0;0;7;1;26;20;52;9;0;0;2;0;;14;24;;122;0;8;0;31;12;54;15;147;6;0;5;12;;;0;;;830;0;0;2;63;26;3
73;6;2011;2011m6;17,1;7;4;São Gonçalo;3304904;Grande Niterói;5;0;0;5;79;7;2;41;0;0;5;0;16;5;51;12;0;0;3;0;;15;30;;131;0;0;0;19;13;11;16;112;5;0;5;3;;;0;;;653;0;0;5;66;16;3
74;6;2011;2011m6;56,5;7;4;São Gonçalo;3304904;Grande Niterói;10;0;0;3;125;8;6;62;0;0;15;1;31;3;145;8;0;0;12;0;;10;39;;226;0;1;0;34;17;27;27;132;8;0;13;90;;;24;;;1033;0;0;10;165;31;3
75;6;2011;2011m6;106,9;7;4;São Gonçalo;3304904;Grande Niterói;3;0;2;2;67;2;2;32;1;0;0;0;8;2;35;5;0;0;1;0;;3;19;;41;0;3;0;13;4;10;6;74;6;0;3;2;;;0;;;346;0;0;5;41;8;3
76;6;2011;2011m6;9,4;12;4;Niterói;3303302;Grande Niterói;1;0;0;1;49;1;2;28;1;0;3;0;8;3;112;28;0;0;3;0;;7;14;;319;0;3;1;56;11;18;12;46;8;0;3;1;;;0;;;851;0;0;1;143;8;3
77;6;2011;2011m6;7,5;12;4;Niterói;3303302;Grande Niterói;2;0;0;0;31;3;0;17;1;0;5;1;13;0;65;15;0;0;5;0;;3;24;;107;0;3;0;36;7;18;13;40;3;3;6;29;;;4;;;521;0;0;5;85;13;3
78;6;2011;2011m6;18,9;12;4;Niterói;3303302;Grande Niterói;3;0;0;7;50;1;1;35;2;0;1;1;10;1;39;15;0;0;7;0;;14;21;;91;0;1;0;10;22;17;24;60;9;0;14;39;;;10;;;473;0;0;3;61;10;3
79;6;2011;2011m6;33;12;4;Niterói;3303302;Grande Niterói;0;0;0;0;35;0;0;23;1;0;0;0;4;0;15;0;0;0;1;0;;2;2;;54;0;0;0;6;8;8;7;25;4;1;9;0;;;0;;;230;0;0;1;16;4;3
81;6;2011;2011m6;64,6;12;4;Niterói;3303302;Grande Niterói;0;0;0;1;35;1;0;19;0;0;0;1;4;0;9;2;0;0;0;0;;2;2;;75;0;1;0;7;5;2;9;32;3;0;3;2;;;0;;;252;0;0;0;11;4;3
82;6;2011;2011m6;362,6;12;4;Maricá;3302700;Grande Niterói;6;0;0;1;51;6;3;15;0;0;5;1;6;0;10;1;0;0;1;0;;2;7;;98;0;0;2;12;9;8;8;54;7;0;6;10;;;1;;;351;0;0;6;12;6;3
88;6;2011;2011m6;579;10;5;Barra do Pirai;3300308;Interior;2;0;0;1;35;1;2;13;0;0;1;0;0;0;0;1;0;0;0;0;;1;2;;28;0;2;0;4;21;0;1;45;5;0;6;13;;;0;;;226;0;0;2;1;0;3
89;6;2011;2011m6;1095,2;37;5;Resende;3304201;Interior;1;0;1;3;56;3;2;39;1;0;0;1;1;1;3;0;0;0;0;0;;3;2;;88;0;2;0;13;16;6;20;78;1;0;8;29;;;2;;;413;0;0;2;3;1;3
90;6;2011;2011m6;547,2;28;5;Barra Mansa;3300407;Interior;2;0;0;5;45;2;4;13;0;0;4;1;2;0;6;0;0;0;0;0;;2;11;;68;0;2;0;14;9;5;4;71;3;0;3;4;;;2;;;342;0;0;2;6;2;3
91;6;2011;2011m6;1304,8;10;5;Valença;3306107;Interior;0;0;0;0;34;0;0;6;1;0;1;0;1;0;2;0;0;0;1;0;;0;2;;28;0;1;0;1;4;3;0;28;4;0;1;9;;;0;;;144;0;0;0;3;1;3
92;6;2011;2011m6;478,3;10;5;Rio das Flores;3304508;Interior;0;0;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;;0;1;;1;0;0;0;0;1;0;0;1;1;0;1;2;;;0;;;17;0;0;0;0;0;3
93;6;2011;2011m6;182,5;28;5;Volta Redonda;3306305;Interior;5;0;0;4;111;5;3;40;1;0;4;1;4;0;11;0;0;0;1;0;;4;18;;139;0;1;0;14;16;6;15;133;11;0;7;25;;;4;;;646;0;0;5;12;4;3
94;6;2011;2011m6;505,4;10;5;Piraí;3304003;Interior;0;1;0;0;14;1;2;6;0;0;0;1;1;1;1;0;0;0;0;0;;1;1;;18;0;0;0;2;0;3;2;11;0;0;1;2;;;0;;;75;0;0;1;1;1;3
95;6;2011;2011m6;538,1;10;5;Vassouras;3306206;Interior;1;0;0;4;17;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;22;0;0;0;2;8;1;4;21;2;0;0;5;;;0;;;102;0;0;1;0;0;3
96;6;2011;2011m6;608;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0;0;0;0;8;1;0;12;0;0;0;0;0;0;1;0;0;0;0;0;;0;2;;27;0;0;1;5;5;1;12;16;0;0;1;10;;;0;;;142;0;0;0;1;0;3
97;6;2011;2011m6;97;10;5;Mendes;3302809;Interior;0;0;0;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;12;0;0;0;0;0;0;1;12;0;0;0;0;;;0;;;40;0;0;0;0;0;3
98;6;2011;2011m6;132,9;10;5;Engenheiro Paulo de Frontin;3301801;Interior;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1;;9;0;0;0;3;1;0;1;7;0;0;1;2;;;0;;;46;0;0;0;0;0;3
99;6;2011;2011m6;245,1;37;5;Itatiaia;3302254;Interior;1;0;0;0;10;2;2;4;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;;23;0;1;0;2;21;1;2;13;2;0;2;7;;;2;;;105;0;0;1;0;0;3
100;6;2011;2011m6;336,8;28;5;"Porto Real;Quatis";9999992;Interior;1;0;0;0;19;1;0;8;0;0;0;0;0;1;0;0;0;0;0;0;;0;2;;23;0;0;0;1;1;0;1;13;0;0;1;3;;;0;;;85;0;0;1;0;0;3
